zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2007,5,2,9141.33,8340,7924,7510.67,7607.33,8470,10277.33,10636,10162.67,10435.33,11168.67,12100,13138,14074,14239.33,14995.33,14936,14017.33,14167.33,13696.67,13983.33,12814,11182.67,9692
1,2007,5,3,8481.33,7879.33,7476,7292,7654,8516.67,10232,10649.33,9835.33,9709.33,9736,9632,9623.33,9685.33,9456,9624.67,10415.33,11106,11750,12221.33,12488.67,11712.67,10348.67,8988.67
1,2007,5,4,8184.67,7771.33,7640,7577.33,8019.33,9023.33,11104.67,11668,10869.33,10886.67,11054,10836,10530.67,9982,9739.33,10140.67,10604.67,10807.33,11172.67,11326.67,11893.33,11624,10668.67,9451.33
1,2007,5,5,8638,8184.67,7997.33,7851.33,7936.67,8306.67,9155.33,10006,10851.33,11290.67,11256,11078.67,10899.33,10498,10270.67,10234.67,10194.67,10402.67,10465.33,11088,11434,10947.33,10024,9128.67
1,2007,5,6,7979.33,7506,7254.67,7254,7289.33,7394.67,8084.67,9566.67,11374.67,11921.33,11182,10588,10592,10335.33,9943.33,9898,10074,10528.67,10783.33,11206.67,11851.33,11516,10460.67,9142
1,2007,5,7,8271.33,8218,8437.33,8558.67,9424.67,11142.67,13784,13496.67,11853.33,10894.67,10093.33,9564,9322.67,9295.33,8993.33,9280,9754.67,10161.33,10552,11052,11886.67,11583.33,10021.33,9028.67
1,2007,5,8,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33,8203.33
1,2007,5,9,7679.33,7291.33,7030,6898.67,7229.33,8201.33,10186,10548.67,9790.67,9660,9646.67,9550.67,9719.33,10018,10066,10820,11834.67,12430.67,13039.33,12946,13606,13130,11300.67,9492.67
1,2007,5,10,8224.67,7548.67,7231.33,7142,7298.67,8250,10237.33,10640.67,9852.67,9742.67,10101.33,10500,10806,11479.33,11967.33,12746.67,13428.67,14076.67,14238,14109.33,14204,13897.33,12269.33,10074.67
1,2007,5,11,8690,7956,7578.67,7292.67,7510.67,8580,10290,10606.67,10325.33,10797.33,11501.33,12224,13042,14033.33,14735.33,15608.67,16098,16320.67,15722,15171.33,15154,14613.33,12972,11330.67
1,2007,5,12,9888,8946.67,8382.67,8046.67,7887.33,7949.33,8672,9847.33,10862,11642.67,12084.67,12552.67,13278.67,14220,14386.67,15140,16138,16542.67,15698.67,14513.33,14350,13764.67,12127.33,10246
1,2007,5,13,8857.33,7900,7385.33,7115.33,7078.67,7134.67,7836.67,9359.33,11115.33,12198.67,12002.67,11846.67,11953.33,11462,11324.67,11585.33,11690.67,11762.67,11470,11255.33,11446,11228,9960.67,8380.67
1,2007,5,14,7433.33,7209.33,6977.33,6920.67,7390.67,8667.33,10848.67,11317.33,10178,9900.67,9710.67,9673.33,9502.67,9611.33,9655.33,10219.33,10987.33,11642.67,11899.33,12118,12267.33,11990,10361.33,8702
1,2007,5,15,7540.67,6880,6774.67,6658.67,6994.67,8081.33,9929.33,10258.67,9428,9473.33,9460,9770,10114.67,10994,11494.67,12542,13504,14224.67,14272.67,13950.67,14057.33,13852.67,11840.67,9834.67
1,2007,5,16,8327.33,7819.33,7612,7112,7359.33,8320.67,9844,10113.33,9629.33,9836,10552.67,11276.67,11894.67,12589.33,12996,12738,12582.67,12769.33,12777.33,12482,12382,11802.67,10466.67,8854
1,2007,5,17,7734.67,7270,7249.33,6876.67,7220.67,8297.33,10088,10466.67,9773.33,9396,9484.67,9376,9290,9299.33,9558.67,9878.67,10432,10967.33,11022.67,11247.33,11918,11508,10119.33,8680.67
1,2007,5,18,7629.33,7255.33,6991.33,6878.67,7184.67,8133.33,10102,10774,10169.33,9991.33,9926,9689.33,9513.33,9354.67,9060,9166.67,9714.67,9938,10044,10187.33,10880.67,10950.67,9952,8976.67
1,2007,5,19,8148,7758.67,7456.67,7428.67,7660,8141.33,9254,10428.67,11100.67,11192,10968.67,10888,10694,10518,10530.67,10742,11297.33,11650.67,11414.67,11370.67,11674,11560,10259.33,9052
1,2007,5,20,7926.67,7339.33,7092,6989.33,7049.33,7141.33,7840,9308.67,10797.33,11266.67,11226,11338.67,11612.67,11716,11595.33,12167.33,12896.67,13258,13316,12976.67,13130,12727.33,11043.33,9201.33
1,2007,5,21,8006.67,7388.67,7149.33,6967.33,7260.67,8290,10043.33,10233.33,9796,9956,9971.33,10222.67,10913.33,11864.67,12677.33,13306.67,14262,14573.33,14630,14610.67,14575.33,14009.33,11897.33,10082
1,2007,5,22,8675.33,8008,7656.67,7296.67,7528,8296.67,9961.33,10330,9868,9848.67,10068,10284.67,10590.67,11320.67,12045.33,13123.33,14012,14702.67,14742.67,14481.33,14408.67,13993.33,11992,10202.67
1,2007,5,23,8801.33,8028.67,7662,7278.67,7547.33,8408.67,10094.67,10594.67,9962.67,9972,10156.67,10687.33,11376.67,11942,12431.33,13034.67,13531.33,13733.33,13643.33,13509.33,13752,13331.33,11467.33,9644
1,2007,5,24,8416,7702.67,7339.33,7222,7473.33,8312,9994,10459.33,10131.33,10025.33,10438,11058,11529.33,12195.33,12866,13623.33,14640,15522.67,15327.33,14788,14246,13958,12042,9794
1,2007,5,25,8294,7716,7432.67,7192,7318,8165.33,10041.33,10570.67,10194.67,10381.33,11025.33,11524,12414,13567.33,14698.67,15804.67,16961.33,17745.33,17804.67,16942,16223.33,15801.33,13956.67,12006
1,2007,5,26,10054.67,8966.67,8226.67,7894,7778.67,8008,8760,9898,11616.67,13113.33,14478.67,15600.67,17121.33,18074.67,18868.67,19090,18688,18628,17960,16594,15733.33,15144,13584.67,11582.67
1,2007,5,27,9828,8788,8193.33,7810.67,7700.67,7796.67,8453.33,9960,12315.33,14011.33,15197.33,16265.33,17374.67,18057.33,18624.67,18985.33,19646,19878.67,19259.33,17990.67,17164,16619.33,14550.67,12114.67
1,2007,5,28,10051.33,8864,8249.33,7770.67,7628,7696.67,8061.33,9398.67,11338,13417.33,15145.33,16500.67,17483.33,18538,18578,17289.33,17127.33,17347.33,17044,16197.33,15779.33,15204,13328,11246.67
1,2007,5,29,9696,8840.67,8321.33,7991.33,8042.67,8784.67,10389.33,11063.33,11212,11954.67,12914.67,13791.33,14600.67,15788.67,16572.67,17503.33,18345.33,19128.67,19208.67,18340,17506.67,16717.33,14100.67,11631.33
1,2007,5,30,9994.67,9100.67,8636.67,8246.67,8330,9071.33,10858,11176.67,10913.33,11660,12662.67,14001.33,15356,16530,17540,18574,19675.33,20324,19792,18818,18136,17335.33,14742.67,12182
1,2007,5,31,10296.67,9378.67,8632,8190.67,8174,9046,10671.33,11146,10849.33,11380.67,12416.67,13700.67,15382,16618.67,17588,18768,19448.67,19494,18057.33,16507.33,15090,13723.33,12386,10736
1,2007,6,1,9249.33,8509.33,8230,8012,8135.33,8953.33,10762,11311.33,11050.67,11532,12032,13158,14568,15819.33,17018,17258.67,17408,17925.33,17724,16704,15604.67,15814.67,14054.67,12336
1,2007,6,2,10582.67,9403.33,8804,8240,8006,8147.33,8863.33,10200.67,11571.33,12532.67,13597.33,15256,16381.33,17370,17994.67,17994,17750,16825.33,15822,15070.67,14344,13829.33,12617.33,11275.33
1,2007,6,3,9548.67,8932,8229.33,7821.33,7758,7744.67,8156.67,9263.33,10961.33,11743.33,11901.33,12058,11909.33,11678.67,11365.33,11378.67,11460.67,11856.67,11836.67,11896,12100.67,11915.33,10678,9326.67
1,2007,6,4,8252,7734,7438.67,7191.33,7564,8361.33,9780,10151.33,9929.33,10356.67,10987.33,11794.67,12618.67,13422.67,13810,14918.67,15955.33,16610.67,17064.67,16588,15778,15314.67,13108.67,10966.67
1,2007,6,5,9412,8663.33,8147.33,7746,7872,8727.33,10070.67,10772.67,10768.67,11326,11863.33,12236.67,12600,13472,14160.67,15262,15929.33,16720.67,16489.33,15671.33,15243.33,15018.67,12284.67,10176
1,2007,6,6,8864,8152,7756,7443.33,7642.67,8610,9964.67,10512.67,10336.67,10618,10993.33,11265.33,11765.33,12502.67,13284,14169.33,15043.33,15852.67,16144,15414.67,14605.33,14282.67,12334.67,10120.67
1,2007,6,7,8661.33,7966.67,7631.33,7365.33,7664,8521.33,9872,10506,10180.67,10580,11262.67,12047.33,12976,14682.67,16480,18136.67,19141.33,19936,20021.33,19326.67,18287.33,17764,15536.67,12842.67
1,2007,6,8,11023.33,9948.67,9306.67,8984.67,9185.33,9853.33,11433.33,12352,12643.33,13799.33,15135.33,16874.67,18648.67,20136.67,21172.67,22268,23236,23383.33,22712,21101.33,18696,17921.33,16215.33,14111.33
1,2007,6,9,12265.33,11027.33,10134.67,9643.33,9400,9517.33,10123.33,11692,13598.67,15576.67,17209.33,18128.67,18937.33,19412,20083.33,21079.33,21647.33,21405.33,21154.67,19980,18384,17506.67,15480.67,13300
1,2007,6,10,11286,10148,9080.67,8540.67,8326.67,8243.33,8736,10196,12382.67,14065.33,14993.33,15668,16218.67,17212.67,17946,18463.33,18930,18954,18188,16916,16076,15280.67,13392,11390.67
1,2007,6,11,9865.33,9029.33,8525.33,8108,8372.67,8978.67,9982,10625.33,10977.33,11521.33,12637.33,13982.67,15037.33,16154.67,16530,16054,16076.67,17109.33,17027.33,15748.67,14843.33,14116.67,12320.67,10335.33
1,2007,6,12,9146,8466.67,8084,7801.33,7986.67,8862,9722,10264.67,10930,11635.33,12728,13681.33,14605.33,15415.33,16120.67,17074.67,17746.67,18254.67,17602.67,16332.67,15504,15012,13236,11114.67
1,2007,6,13,9765.33,8802.67,8368.67,7845.33,7892.67,8592,9720,10114,10411.33,11032.67,12284,13458,14636.67,15361.33,15708,16684,17576.67,18096,17746,16863.33,15887.33,15133.33,13187.33,11005.33
1,2007,6,14,9594,8903.33,8380,8042.67,8055.33,8841.33,9918.67,10016,10339.33,10425.33,10687.33,10638.67,10536,10463.33,10501.33,10660.67,10701.33,11209.33,11734,11836.67,11980.67,11678,10644,9291.33
1,2007,6,15,8207.33,7704.67,7538,7347.33,7627.33,8326.67,9393.33,9937.33,10257.33,10522,10789.33,10618.67,10546.67,10266,10182.67,10385.33,10508.67,10847.33,11050.67,11070.67,11240.67,11354,10504.67,9255.33
1,2007,6,16,8252,7682.67,7278.67,7122,7247.33,7575.33,8125.33,9179.33,10343.33,11067.33,11380,11553.33,11948,12308,13062,13836,15024,15758.67,15884.67,15418,14675.33,14606,13246.67,11272
1,2007,6,17,9572.67,8568,7877.33,7432.67,7394.67,7511.33,7814,9277.33,11338.67,12917.33,13898.67,14796.67,15740.67,16471.33,17466,18518.67,19329.33,19551.33,19128.67,18158,17004,16270,14032,11844
1,2007,6,18,10108,9117.33,8552,8157.33,8279.33,9012,10078.67,10714,11578,12922,14839.33,16500,18186,19648,20784.67,21841.33,22466,22964.67,22888,21943.33,20586,19690,17234,14116.67
1,2007,6,19,12076.67,10812,9935.33,9260.67,9164,9716,10709.33,11349.33,12365.33,13814,15590,17522.67,19051.33,20488.67,20486,19918.67,20697.33,21762.67,21415.33,20418.67,19259.33,18516,15914.67,12986.67
1,2007,6,20,11485.33,10420,9648,9120,9108,9924.67,11000,11404.67,11666,12398,13504.67,14285.33,15052.67,16034.67,16852,18074.67,19204.67,20091.33,19794.67,18458.67,16762.67,15892,13722.67,11425.33
1,2007,6,21,9706.67,8585.33,8170,7816.67,7966.67,8546,9501.33,10264.67,10734,11279.33,12415.33,13436.67,14394,15339.33,16410.67,17590,18666,19575.33,19719.33,18759.33,17252,16501.33,13885.33,11530.67
1,2007,6,22,9979.33,9126,8556.67,8078,8313.33,8932.67,9634,10906.67,11660,12517.33,13910.67,15073.33,16467.33,17570,17437.33,18144.67,18384.67,18478.67,18372.67,17094.67,16062.67,15745.33,14407.33,12470.67
1,2007,6,23,10634.67,9510,8827.33,8196,8156.67,8477.33,8958,9990,11504,12938.67,13735.33,14728,15746.67,16708,17414,18417.33,19233.33,19965.33,19652,18622,17244,16404.67,14674,12754.67
1,2007,6,24,10948.67,9792.67,9101.33,8705.33,8567.33,8604,9080.67,10433.33,12194,13515.33,14225.33,14943.33,16294.67,17258,18402,19125.33,19229.33,19006,18850.67,18103.33,17410.67,16627.33,14816,12775.33
1,2007,6,25,11228.67,10121.33,9528.67,8978,9137.33,9713.33,10421.33,11342,12241.33,13094,13851.33,14268,14150,14966.67,16504,18453.33,20180,21357.33,22020.67,20899.33,19853.33,19008,16072,11814.67
1,2007,6,26,10006.67,9018.67,8819.33,8636,8805.33,9374.67,10295.33,10874,11704.67,13180.67,14572.67,16052,17688.67,19264,20589.33,21646.67,22795.33,23542,23218.67,22045.33,20602,19504.67,16843.33,14178
1,2007,6,27,12200.67,10894,10076,9598,9594,10134,11150.67,11936,12923.33,14883.33,16564,18530.67,20304.67,21616,20998.67,20053.33,19492.67,19824.67,20135.33,19623.33,18638,17924,15927.33,13684
1,2007,6,28,11900,10698,10028,9460,9421.33,9983.33,11034.67,12027.33,13178,14784.67,16720.67,18511.33,19825.33,21141.33,21646.67,22571.33,22812.67,22694.67,21184.67,19747.33,18621.33,17875.33,16063.33,13640.67
1,2007,6,29,11968,10830.67,10063.33,9502,9596.67,10126.67,11200.67,11833.33,12440.67,13536.67,14958.67,15332,15447.33,16516.67,16628.67,17978,19448,20556.67,20089.33,18322,17132.67,16567.33,15106,13138.67
1,2007,6,30,11366.67,10010.67,9318,8889.33,8718,8752,9360.67,10617.33,12095.33,13722.67,15130.67,16316,16743.33,16840.67,16724.67,16502,17201.33,18004.67,18327.33,17894,16726.67,16080.67,14706,12468
1,2007,7,1,10531.33,9128.67,8311.33,7838,7736.67,7768.67,8202.67,9542,11464.67,12682.67,13674,14463.33,15312.67,15952.67,16579.33,17406.67,18198,18606,18394.67,17160,15732,15219.33,13395.33,11138.67
1,2007,7,2,9305.33,8354,7840.67,7550.67,7560,7990.67,8999.33,9561.33,10394,11224.67,11763.33,12312,12820,13792,14767.33,15565.33,16787.33,17944.67,18176.67,17345.33,16054,15400.67,13530.67,11159.33
1,2007,7,3,9163.33,8184,7552.67,7270,7332,7896.67,8981.33,9404,10018,10865.33,11732,12753.33,13975.33,14917.33,15621.33,16528.67,17639.33,18592.67,18624,17745.33,16862.67,16522,15173.33,13016.67
1,2007,7,4,11192,9704.67,8916,8400,8102,8240.67,8609.33,9521.33,11564,13860,15285.33,16705.33,18350,19492.67,20173.33,20931.33,21314,21297.33,20720,19160,17426,15744,15015.33,14032
1,2007,7,5,11848,10369.33,9541.33,9054,8974.67,9350.67,10093.33,10610.67,11684,12901.33,14478.67,16256.67,18030,18620,18493.33,18222,17674.67,18504,18553.33,17817.33,17236.67,16849.33,14961.33,12715.33
1,2007,7,6,11000.67,10022.67,9072.67,8680,8592.67,9111.33,9808.67,10979.33,12397.33,13429.33,15198.67,16858,18388,19430.67,20380,21218.67,21895.33,22541.33,22475.33,21112.67,19365.33,18294,16206,13390
1,2007,7,7,11350.67,9783.33,8826,8365.33,8073.33,8037.33,8576,9957.33,11859.33,13935.33,16153.33,17749.33,19267.33,20497.33,21383.33,22333.33,22959.33,23443.33,23344.67,22078.67,20213.33,19161.33,17298.67,14608.67
1,2007,7,8,12270.67,10500,9580.67,8920.67,8637.33,8552.67,8939.33,10466.67,12958,15490,17513.33,19280,20846.67,22265.33,22904,23559.33,23904.67,24120.67,23732.67,22560,21120.67,20135.33,17894.67,14982
1,2007,7,9,12907.33,11743.33,10932,10118.67,10090,10537.33,11551.33,12564.67,13942.67,15712,18218,20266.67,21908.67,23048.67,23761.33,24767.33,25336,25744.67,25770.67,24337.33,22818.67,21773.33,19264.67,16327.33
1,2007,7,10,14224,12904,11986,11292,11110,11678.67,12692.67,13536.67,14240,15342.67,16343.33,16576,16981.33,17511.33,18420,20129.33,21202,21219.33,20791.33,19913.33,19468,18856.67,16430,13969.33
1,2007,7,11,12224,11059.33,10446,9927.33,9840,10520.67,11537.33,12522.67,13658,14939.33,16263.33,17142,18184.67,18606,17862.67,17033.33,17448.67,17800.67,17931.33,17897.33,17496,17030.67,15022.67,12776.67
1,2007,7,12,11136.67,9692.67,8868,8521.33,8564.67,9132,10372,11132.67,11899.33,12970.67,14196.67,15386,16256,17030.67,17759.33,18888,19443.33,19844.67,19814.67,18608.67,17511.33,16886.67,14462.67,11897.33
1,2007,7,13,10261.33,9249.33,8706.67,8284.67,8442,9188.67,10198,10680.67,11270.67,11867.33,12380,12701.33,12633.33,12842,13138.67,13476,14616,15678.67,15650,15057.33,14570,14573.33,13096.67,11339.33
1,2007,7,14,9860,8904.67,8305.33,7954,7909.33,8088.67,8808.67,9917.33,11439.33,12775.33,14021.33,15527.33,16888,17791.33,18401.33,19265.33,19454.67,19488.67,19298.67,18223.33,16954.67,16541.33,14698,12685.33
1,2007,7,15,10839.33,9633.33,8877.33,8334,8256,8238,8590.67,10142.67,12238,14383.33,15936,17594.67,19216,20581.33,21511.33,22058,22471.33,22932.67,22482,21123.33,19992,19090.67,16771.33,14418.67
1,2007,7,16,12418.67,11130,10332.67,9724.67,9676.67,10072,11092,12080,12779.33,13852.67,15346.67,17078,18617.33,20121.33,21216.67,20348,19128.67,19157.33,18698.67,17798,16858.67,16350.67,14446.67,12331.33
1,2007,7,17,10615.33,9786.67,9155.33,8837.33,9050.67,9678.67,10523.33,11319.33,12292.67,13770,15550.67,17305.33,19306,20723.33,19741.33,18303.33,18461.33,18904.67,19044,18409.33,17786.67,17110.67,15069.33,13026
1,2007,7,18,11516.67,10463.33,9908,9509.33,9574.67,10310.67,11337.33,12200.67,13174,14814.67,16348.67,17730,18815.33,19855.33,21076,22108,23100,24001.33,23691.33,22514.67,21166,20199.33,17718,14952
1,2007,7,19,12877.33,11462,10639.33,10180,10224,10764.67,11736.67,12632.67,13878.67,15135.33,16678.67,18640.67,20207.33,21748.67,22128,22764.67,23646,24486.67,24260,22337.33,20341.33,18920.67,16360,13870.67
1,2007,7,20,12263.33,11018,10207.33,9776.67,9774,10344,11289.33,12092.67,12632.67,13506.67,14433.33,14997.33,15954.67,17214,18199.33,19159.33,20144,20612,20341.33,19184,17544.67,16820.67,14804.67,12909.33
1,2007,7,21,10946.67,9466,8725.33,8252.67,8041.33,8194,8655.33,9622,11376,12402,13284,14252.67,15150,15875.33,16654.67,17272,18156.67,18636,18522,17194,15656,14991.33,13292,11346.67
1,2007,7,22,9671.33,8351.33,7682,7394.67,7294.67,7379.33,7870.67,9173.33,10912.67,12400.67,13296.67,14229.33,15036,15468,15830,16319.33,16920.67,17310,17400.67,16474.67,15484.67,14812,13030,11179.33
1,2007,7,23,9403.33,8478.67,8052.67,7680.67,7902,8589.33,9598,10288.67,10914,11723.33,12660.67,13572.67,14368,15358.67,16018,17006.67,18129.33,18808.67,18730.67,17448,16319.33,15764.67,13536,11306.67
1,2007,7,24,9834.67,9019.33,8473.33,8108.67,8263.33,8761.33,10008.67,10436,10796.67,11299.33,11904.67,12217.33,12111.33,11867.33,11730.67,11799.33,12088.67,12662,13228.67,13355.33,13560.67,13082,11725.33,10408.67
1,2007,7,25,9017.33,8416,8057.33,7726,8075.33,8598,9553.33,10067.33,10404.67,11046.67,11288,11864,11842.67,11840,11792,12310.67,12811.33,14338.67,14976.67,14796,14894,14780,13059.33,11095.33
1,2007,7,26,9848.67,9045.33,8416.67,7904.67,8086.67,8832,9893.33,10528.67,11446.67,12551.33,13976.67,15200,16653.33,17928.67,18740,19612.67,20268.67,21025.33,21047.33,19896.67,18862.67,18048,15952,13405.33
1,2007,7,27,11442.67,10274,9620,9136.67,9042,9502,10460,11105.33,11926.67,13237.33,14565.33,16170,18226.67,19450.67,20310.67,20558,18948,18664,18691.33,17955.33,17412,17215.33,15761.33,13579.33
1,2007,7,28,11810.67,10685.33,9960.67,9513.33,9208.67,9406.67,10039.33,11206.67,13118.67,15206.67,17080.67,18542.67,19585.33,19410.67,19000.67,17904,18636.67,19427.33,19416.67,18613.33,17830.67,17183.33,15318.67,13094
1,2007,7,29,11236.67,9942,9123.33,8704,8558.67,8645.33,9062,10371.33,12646,14968,16358.67,17937.33,19360,20142,20597.33,20984.67,21816,22134.67,21859.33,20918,19796.67,18364.67,16084,13664.67
1,2007,7,30,11826,10724,10094.67,9610.67,9476,10012,11044.67,11372,12002.67,12582.67,13170,13755.33,14148,14780.67,15657.33,17091.33,18096.67,19413.33,19917.33,19179.33,18286.67,17474,15048.67,12726
1,2007,7,31,10972,9956,9300,8738.67,8846,9540.67,10482.67,11255.33,12036,13477.33,15422,17226,18332.67,19578.67,20196,20928,21425.33,22206,22454,21261.33,19889.33,18907.33,16369.33,13815.33
1,2007,8,1,12132.67,11141.33,10332.67,9760,9684,10212.67,11122.67,11697.33,12918.67,14546,16360,18093.33,19511.33,20658.67,21562,22481.33,23252,23912,23643.33,22500.67,21046,19694,17004,14204.67
1,2007,8,2,12167.33,11096.67,10155.33,9535.33,9469.33,9927.33,10868,11605.33,12288.67,13840.67,15676.67,17579.33,19269.33,20934.67,21924,23232.67,23991.33,24474.67,24344,22830.67,21935.33,20898.67,18144,15417.33
1,2007,8,3,13034.67,11647.33,10562.67,9845.33,9654.67,9978.67,10714,11524,12752.67,14468,16475.33,18281.33,20240.67,21776.67,22874.67,23626,24213.33,24010,23426.67,22440.67,21298.67,20298.67,17991.33,15620.67
1,2007,8,4,13452.67,11925.33,11008.67,10331.33,10000,9906,10497.33,11744.67,13626.67,15517.33,18000.67,20414.67,22172,23317.33,24080,24951.33,25762,26096.67,25477.33,24319.33,23038.67,21528,19042.67,16474
1,2007,8,5,14204,12693.33,11458,10987.33,10743.33,10700.67,11168,12490,14834.67,17092.67,18912,20453.33,22150.67,23034,23796.67,23750,23033.33,21853.33,20988.67,20160.67,19558,18721.33,16659.33,14494
1,2007,8,6,12786,11616.67,10918.67,10324.67,10314.67,10915.33,12159.33,12795.33,14001.33,15753.33,18030.67,20192,21530.67,21927.33,22042,22146.67,22281.33,22832,23624.67,23022,22202.67,20870,18181.33,15672.67
1,2007,8,7,13654,12459.33,11624,11004.67,10826.67,11276,12246.67,12822.67,14006,15920,18187.33,20176.67,21939.33,23499.33,24496.67,25386,25764,25746,25736,24789.33,23854,22633.33,19756.67,17147.33
1,2007,8,8,14965.33,13663.33,12609.33,11993.33,11781.33,12196,13258.67,13942.67,15218.67,17224.67,20227.33,22396.67,24034.67,25854,26770.67,27460,27854,28480,28498,27418,26042.67,24784.67,21818.67,18964
1,2007,8,9,16674,15153.33,13986.67,13118,12967.33,13341.33,14276,14938.67,16437.33,18633.33,21263.33,23501.33,25307.33,26646,27258.67,28175.33,28766,28990.67,28884.67,27630.67,25882,24454.67,22030,19131.33
1,2007,8,10,16794.67,15102,13939.33,12777.33,12422,12652,13443.33,14031.33,14862,15843.33,17468,19650.67,21931.33,24006,25354.67,26388,27106.67,27452.67,27210.67,25946,24669.33,23226,20792.67,18508
1,2007,8,11,16563.33,14996,13738.67,12880.67,12424,12310,12634,13539.33,15180,16834.67,18698,20126.67,20994,21714,22576,23325.33,23904.67,24073.33,23434,21979.33,20904,19729.33,17826.67,15514.67
1,2007,8,12,13621.33,12108.67,11111.33,10415.33,9896,9768.67,10071.33,11416.67,13638,15934,17598.67,19214,20815.33,21921.33,22837.33,23654,24414.67,24620.67,24163.33,23055.33,21930,20473.33,17968.67,15335.33
1,2007,8,13,13382,11842,10960.67,10265.33,10166,10521.33,11509.33,11963.33,13159.33,14984.67,17030.67,19004,20758,22128,23057.33,24186,24720,24913.33,24785.33,23610.67,22202.67,20257.33,16987.33,14513.33
1,2007,8,14,12570.67,11238,10376.67,9680.67,9482.67,9928.67,10769.33,11238,12036,13052.67,14478,15774.67,17032.67,18442,19417.33,20554,21512,21943.33,21351.33,19684.67,18582,17211.33,14454.67,12080
1,2007,8,15,10306,9323.33,8788.67,8403.33,8556.67,9181.33,10347.33,10770,11290.67,12226,13672.67,15442,17252.67,19563.33,21003.33,22714,23957.33,24401.33,24054,22857.33,21651.33,20017.33,17098,14368
1,2007,8,16,12488.67,11262.67,10352,9726,9747.33,10319.33,11438,12010,13072.67,14762.67,13876,17747.33,21384,23261.33,24643.33,26007.33,26342,24896,23467.33,22918,22214.67,21090.67,18488.67,16100
1,2007,8,17,14391.33,12872.67,11843.33,11190.67,11014,11602.67,12500,12901.33,13422.67,14796,16710.67,18325.33,20172,21778.67,23060.67,24182,24786,25120,24356.67,22999.33,21488,19878.67,17274,14610
1,2007,8,18,12531.33,11173.33,10231.33,9732,9435.33,9476,9896.67,10965.33,12598,13916,15397.33,16776.67,17944.67,18676,19324,20240,20760,20711.33,20156.67,18699.33,17455.33,16377.33,14598,12380.67
1,2007,8,19,10602,9320.67,8720,8292,8206,8342,8786.67,9952.67,11582.67,13254.67,14644,15944.67,17778,19724,21610.67,22954.67,23379.33,23946.67,23548,22881.33,22534.67,21060.67,18775.33,16322.67
1,2007,8,20,14325.33,12926.67,11856,11048,10949.33,11451.33,12450.67,13012.67,13464,14315.33,15579.33,17569.33,19786.67,21742,23221.33,24164.67,24067.33,24497.33,24416.67,23297.33,22114.67,20389.33,17356,14601.33
1,2007,8,21,12774.67,11518,10789.33,10194.67,10152.67,10725.33,11918.67,12254,12480.67,13412.67,15408,17660.67,20247.33,22196,23670.67,21812.67,19287.33,19408,19035.33,18547.33,18694,17456,15388.67,13365.33
1,2007,8,22,11726.67,11072.67,10369.33,9818,10038.67,10696,11879.33,12298.67,12621.33,13286,14342,15742.67,16481.33,17441.33,18520.67,19301.33,20262.67,21268.67,21630,20839.33,20328,18935.33,16314.67,13976.67
1,2007,8,23,12444,11401.33,10700.67,10273.33,10247.33,11000,12096.67,12464.67,12592,12809.33,13272.67,13662.67,13890,14734,15760,17404.67,18840.67,19716,19744,19152.67,19150,18568.67,16218.67,14123.33
1,2007,8,24,12554.67,11665.33,11031.33,10548,10614.67,11078,12162,12726,13414,14634,16090,18201.33,20407.33,22106,23399.33,24442,24396.67,24081.33,22918.67,21635.33,21163.33,19480.67,17586.67,15390.67
1,2007,8,25,13594.67,12160.67,11198,10543.33,10320,10358,10923.33,12169.33,14364,16414.67,18906.67,21325.33,23382,24463.33,25889.33,26595.33,27131.33,27366.67,26608.67,24970.67,24064.67,22010,19350.67,16559.33
1,2007,8,26,14335.33,12810,11731.33,11014,10494.67,10232,10540.67,11918,14164,16416.67,17798.67,17952.67,18332.67,17424,16451.33,16664,17876.67,18241.33,18206.67,17975.33,17942,16741.33,14394.67,12529.33
1,2007,8,27,11104,10240,9686.67,9386.67,9476.67,10166,12149.33,12257.33,12256.67,13036,14142.67,15452,16884.67,18246,19407.33,20371.33,21334,22153.33,21910.67,20686.67,20088,18116.67,15305.33,13097.33
1,2007,8,28,11545.33,10820,10349.33,9808.67,9805.33,10579.33,12131.33,12339.33,12499.33,13098,14092,15506.67,17220.67,18879.33,20497.33,21223.33,21482.67,22021.33,21770,21024,20796.67,18964,16317.33,14088.67
1,2007,8,29,12400,11569.33,10680.67,10144.67,10067.33,10935.33,12274,12369.33,12576,13451.33,14784.67,16554,18201.33,19959.33,21181.33,22150.67,22967.33,23588,23273.33,22080.67,21337.33,19516.67,16596,13966.67
1,2007,8,30,12368.67,11501.33,10690,10074.67,9962.67,10531.33,12119.33,12144,12137.33,13025.33,14537.33,15980,18092.67,20714,21691.33,22739.33,22432,21593.33,20541.33,19852,19661.33,17930,15618,13364
1,2007,8,31,11838,10705.33,9878.67,9542.67,9536.67,10006.67,11876.67,12130,12232,12990,14355.33,15636,17392.67,18520,19649.33,20964,22040.67,22277.33,21577.33,20333.33,19842.67,18451.33,16464.67,14488
