station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2006,1,3,53,53,52,50,48,47,47,47,47,47,46,46,46,46,46,45,45,45,45,43,43,43,43,43
1,2006,1,4,43,42,41,41,41,41,41,40,40,41,42,44,44,43,44,44,43,43,43,43,43,44,44,44
1,2006,1,5,43,44,44,45,46,46,46,46,46,46,47,51,54,56,54,53,50,46,45,45,46,47,46,46
1,2006,1,6,46,45,45,45,44,44,42,42,44,44,44,44,44,44,44,44,44,43,41,41,41,38,37,36
1,2006,1,7,36,36,35,35,35,34,32,31,31,34,36,37,38,39,41,40,40,38,36,34,33,34,33,33
1,2006,1,8,33,34,35,35,35,36,35,34,31,40,44,46,49,51,51,49,49,47,45,46,47,46,47,48
1,2006,1,9,49,51,51,51,51,51,51,51,51,54,55,57,61,63,65,65,64,62,60,59,59,62,60,60
1,2006,1,10,55,55,53,52,48,47,47,45,45,48,51,53,53,51,51,49,47,46,45,43,43,44,45,46
1,2006,1,11,45,45,46,47,46,46,49,50,52,54,57,62,65,64,64,63,61,61,62,60,59,60,58,61
1,2006,1,12,61,60,60,57,57,55,53,53,49,53,53,55,56,59,63,62,60,55,49,47,47,47,47,47
1,2006,1,13,49,49,48,48,49,52,53,53,55,56,60,61,62,64,65,64,64,62,62,61,61,61,63,63
1,2006,1,14,61,60,62,63,62,59,57,55,55,55,56,56,54,53,48,46,46,44,43,41,40,39,36,36
1,2006,1,15,35,36,37,35,34,34,34,34,34,34,35,36,37,39,43,43,42,42,40,40,39,39,39,39
1,2006,1,16,39,39,39,37,37,38,38,37,34,38,39,40,43,42,44,44,44,40,38,36,37,39,40,42
1,2006,1,17,42,41,41,42,43,42,44,45,46,48,50,54,54,55,55,55,53,53,54,55,56,61,58,58
1,2006,1,18,61,62,64,63,63,65,65,59,56,57,55,54,54,53,51,50,48,46,46,45,45,44,43,42
1,2006,1,19,41,41,39,38,37,37,36,34,36,42,47,51,53,54,56,56,53,49,46,46,46,46,45,45
1,2006,1,20,45,45,45,45,46,44,45,45,47,52,54,57,59,62,63,63,63,59,55,52,55,54,54,55
1,2006,1,21,55,55,55,53,53,54,53,53,54,56,60,61,62,59,62,62,61,63,61,60,58,56,51,50
1,2006,1,22,48,46,45,43,42,40,38,38,38,40,43,44,44,46,45,45,45,45,45,45,45,45,45,46
1,2006,1,23,47,49,51,52,52,45,43,42,43,43,44,44,46,47,48,48,48,48,48,48,48,47,46,45
1,2006,1,24,45,45,45,45,44,44,43,43,42,45,45,46,50,51,48,51,51,47,46,44,45,45,46,47
1,2006,1,25,50,47,46,46,47,47,45,45,45,46,48,49,46,46,45,46,46,44,43,43,43,41,40,39
1,2006,1,26,39,38,37,37,37,36,36,36,36,36,37,38,39,40,40,40,40,40,38,38,37,37,37,37
1,2006,1,27,36,35,35,34,34,33,34,32,34,36,37,39,42,41,43,42,42,40,35,33,33,30,33,35
1,2006,1,28,33,34,34,35,35,37,37,38,42,45,48,51,54,56,58,58,58,56,49,50,48,47,47,47
1,2006,1,29,45,45,43,39,39,45,47,48,49,49,53,55,56,57,58,59,57,58,57,56,56,58,61,60
1,2006,1,30,58,58,58,56,55,55,57,55,54,57,57,61,62,63,62,61,59,58,55,54,53,50,50,50
1,2006,1,31,48,47,47,49,49,50,50,51,50,48,48,46,46,46,47,49,49,49,47,46,45,45,45,44
1,2006,2,1,43,42,42,42,40,39,40,40,40,43,44,45,45,45,45,46,46,44,41,41,41,41,42,41
1,2006,2,2,41,41,41,41,41,40,40,41,42,47,51,54,56,56,56,56,53,51,49,51,50,52,52,54
1,2006,2,3,55,57,59,58,58,58,57,59,59,62,64,66,69,69,70,68,68,66,60,56,53,51,50,50
1,2006,2,4,48,48,49,49,49,50,52,52,55,55,58,60,59,62,64,64,64,63,64,64,62,63,61,60
1,2006,2,5,54,51,48,46,46,45,43,43,44,44,45,47,47,46,46,46,46,45,44,44,44,42,42,40
1,2006,2,6,40,39,38,36,36,36,36,36,38,40,42,44,45,46,48,48,48,47,46,45,45,44,43,44
1,2006,2,7,44,45,44,39,37,34,34,32,32,41,44,44,44,44,45,44,44,43,40,38,37,32,30,30
1,2006,2,8,37,32,32,35,30,29,29,28,33,37,38,39,37,39,39,39,39,37,37,36,36,32,31,30
1,2006,2,9,30,32,31,30,29,29,29,29,32,37,37,37,38,38,39,39,39,38,36,36,36,36,34,35
1,2006,2,10,35,34,33,34,33,30,29,27,30,36,39,42,44,44,46,44,44,45,41,38,36,37,39,42
1,2006,2,11,42,43,44,44,44,43,41,40,42,45,45,45,45,44,44,43,43,43,43,44,45,44,45,45
1,2006,2,12,45,44,40,38,36,36,34,34,33,34,34,35,36,37,37,38,38,37,36,36,37,36,36,36
1,2006,2,13,36,34,34,33,33,32,30,30,32,33,35,36,37,37,39,39,40,39,37,32,31,31,30,31
1,2006,2,14,34,36,38,38,36,37,36,35,36,38,42,45,46,48,50,51,52,48,46,44,43,45,45,46
1,2006,2,15,46,46,44,44,43,41,40,39,44,50,54,60,62,64,64,62,62,57,54,50,50,51,49,46
1,2006,2,16,47,47,46,46,46,46,46,45,48,55,61,63,65,67,69,68,65,63,59,58,58,58,58,57
1,2006,2,17,57,58,58,56,56,56,56,58,60,60,61,63,64,64,65,63,61,54,51,48,46,46,46,45
1,2006,2,18,45,43,42,41,40,38,38,38,39,39,40,38,37,36,36,36,37,37,37,37,36,35,31,29
1,2006,2,19,28,26,25,22,22,22,20,20,22,23,26,26,27,28,28,28,28,28,26,24,24,24,24,25
1,2006,2,20,26,27,28,28,30,30,32,31,33,33,33,34,35,36,36,37,37,36,33,31,30,30,29,30
1,2006,2,21,35,36,37,37,39,39,38,38,39,40,43,45,45,45,45,47,48,46,42,37,36,33,33,32
1,2006,2,22,32,34,34,35,35,37,38,40,42,44,46,47,48,48,48,48,48,45,45,44,44,44,43,43
1,2006,2,23,43,43,42,42,42,42,42,42,43,43,43,44,45,46,46,47,49,47,44,39,38,35,34,39
1,2006,2,24,40,37,38,44,45,43,43,43,43,44,45,45,46,47,47,49,47,45,43,41,40,38,38,32
1,2006,2,25,31,30,29,30,29,29,29,30,35,44,48,54,56,58,62,62,63,61,59,59,57,57,53,50
1,2006,2,26,45,43,40,38,37,36,35,34,34,34,35,37,37,37,37,37,37,36,36,36,34,34,32,32
1,2006,2,27,30,30,30,30,28,28,28,27,31,33,36,37,39,42,41,43,44,41,39,35,33,32,37,36
1,2006,2,28,36,37,37,37,38,39,38,38,38,42,42,41,40,40,41,41,43,41,38,35,32,32,32,32
1,2006,3,1,36,36,36,38,38,38,38,38,40,42,43,44,44,45,46,46,46,46,43,40,38,37,37,37
1,2006,3,2,40,39,42,42,43,44,46,47,48,55,59,63,66,70,73,73,72,74,70,60,51,48,45,45
1,2006,3,3,43,40,40,39,37,37,36,36,37,39,41,42,43,45,45,45,46,45,43,43,43,40,40,38
1,2006,3,4,37,36,36,34,34,34,33,34,35,37,37,40,43,45,46,48,49,47,46,45,44,44,43,41
1,2006,3,5,41,39,39,39,39,39,38,37,39,41,43,45,46,46,48,49,49,49,46,41,39,38,37,37
1,2006,3,6,37,41,38,40,40,39,39,38,43,45,45,45,45,43,44,44,41,40,40,40,40,42,40,40
1,2006,3,7,39,40,38,38,36,32,32,34,40,41,42,44,44,45,45,45,45,45,42,41,38,34,32,31
1,2006,3,8,30,29,28,28,28,28,29,29,38,40,45,46,48,50,52,52,53,51,48,45,45,44,46,46
1,2006,3,9,47,47,47,48,48,48,46,47,51,56,61,65,62,65,65,63,62,62,60,58,59,59,58,60
1,2006,3,10,60,60,60,58,58,60,62,62,62,65,71,72,75,75,75,75,75,75,73,69,69,69,68,67
1,2006,3,11,64,59,57,57,58,55,51,54,57,63,65,67,69,69,66,66,65,62,59,55,55,53,53,54
1,2006,3,12,55,57,57,57,58,58,57,56,58,64,72,76,76,80,81,82,80,74,69,67,66,65,65,65
1,2006,3,13,65,67,67,67,65,65,65,65,69,72,73,77,79,81,82,82,80,75,71,67,68,67,69,71
1,2006,3,14,71,71,71,69,69,69,68,69,69,71,65,63,62,63,64,65,65,62,58,58,56,55,53,49
1,2006,3,15,47,42,47,48,48,47,46,46,46,48,48,52,53,54,54,55,55,55,53,51,49,49,47,47
1,2006,3,16,46,45,45,44,44,45,45,46,47,48,51,53,53,54,56,57,58,56,52,50,48,47,46,46
1,2006,3,17,42,41,44,44,44,45,46,47,47,48,49,51,51,53,53,53,51,48,46,45,42,38,38,36
1,2006,3,18,35,36,43,42,40,39,38,38,41,41,41,43,45,46,47,48,47,47,46,46,45,43,43,45
1,2006,3,19,43,43,40,38,38,37,37,37,41,43,45,45,46,48,50,52,52,52,47,45,46,40,44,45
1,2006,3,20,44,44,44,44,42,39,35,34,44,47,49,51,52,52,51,50,48,48,46,46,46,44,44,44
1,2006,3,21,42,42,42,42,41,40,38,38,38,38,38,38,37,37,35,35,35,35,35,36,36,37,37,36
1,2006,3,22,37,36,36,36,36,36,36,38,38,38,40,42,44,44,46,46,47,47,46,44,42,44,43,43
1,2006,3,23,43,41,41,40,40,39,39,41,43,44,45,46,47,46,48,49,49,47,45,42,39,38,38,38
1,2006,3,24,38,38,38,38,38,38,39,42,45,48,51,51,52,52,52,51,50,47,47,46,46,46,45,46
1,2006,3,25,45,45,45,45,45,44,44,45,45,45,46,46,46,47,46,46,45,45,45,41,38,39,39,38
1,2006,3,26,38,38,37,39,42,42,42,42,44,45,47,48,49,51,51,49,48,49,48,47,45,44,39,39
1,2006,3,27,39,44,45,45,45,45,43,45,47,48,49,53,53,53,54,54,55,55,53,46,43,42,40,44
1,2006,3,28,44,42,39,41,41,42,42,45,51,53,59,62,63,64,64,64,61,59,57,56,56,55,53,52
1,2006,3,29,49,47,48,46,44,43,41,43,51,53,59,59,59,61,59,56,57,54,52,49,46,45,44,42
1,2006,3,30,40,39,38,37,36,37,35,38,51,56,61,62,64,66,67,65,63,61,57,53,52,51,51,51
1,2006,3,31,51,48,48,47,44,44,43,49,58,61,66,71,73,73,73,73,72,67,65,64,64,64,64,64
1,2006,4,1,65,65,65,65,63,62,62,63,65,65,66,70,73,76,76,76,71,72,72,69,65,62,61,61
1,2006,4,2,60,57,57,56,54,51,49,54,60,62,62,63,63,65,65,65,65,65,63,58,56,54,54,54
1,2006,4,3,52,52,52,52,53,55,55,56,58,61,65,67,69,65,63,64,65,66,65,64,64,59,57,57
1,2006,4,4,59,56,56,55,53,52,51,52,54,54,54,55,56,57,58,59,60,59,58,51,48,45,49,51
1,2006,4,5,52,52,52,52,50,50,48,53,54,57,54,53,54,54,55,56,54,54,52,52,53,52,52,49
1,2006,4,6,49,49,48,46,48,48,45,47,53,55,59,61,63,64,65,64,66,63,58,56,55,55,55,56
1,2006,4,7,56,59,59,59,57,56,58,58,61,63,64,66,72,75,76,76,82,79,73,69,71,70,70,67
1,2006,4,8,65,66,66,66,66,65,65,66,67,69,72,71,72,68,65,57,50,49,49,48,47,47,46,44
1,2006,4,9,43,43,42,42,41,43,43,43,45,46,47,51,53,54,54,54,54,53,53,50,47,43,40,40
1,2006,4,10,38,38,37,37,35,37,37,46,53,56,58,60,62,62,62,63,61,60,56,53,49,49,47,46
1,2006,4,11,44,42,40,40,40,40,40,48,56,62,64,66,67,68,66,65,64,61,58,55,53,53,53,53
1,2006,4,12,53,52,53,53,53,51,53,56,63,69,71,72,73,72,71,68,67,65,64,64,64,63,63,63
1,2006,4,13,63,63,63,62,62,62,62,62,63,66,68,72,73,78,79,79,71,71,72,65,64,65,64,63
1,2006,4,14,63,61,58,56,56,57,58,61,64,68,72,75,76,79,76,72,76,75,73,70,67,65,64,63
1,2006,4,15,67,65,62,62,61,60,63,63,63,66,72,76,79,81,82,84,79,76,75,68,67,65,64,63
1,2006,4,16,63,61,59,63,63,63,63,64,64,66,67,65,65,63,65,68,69,68,64,61,61,58,57,57
1,2006,4,17,56,56,56,56,56,55,56,56,57,57,57,54,54,54,53,51,52,52,52,49,47,45,45,43
1,2006,4,18,42,42,43,46,44,44,44,52,56,57,59,60,62,62,62,62,62,62,60,55,54,52,50,51
1,2006,4,19,51,53,53,54,53,53,54,58,62,64,66,69,69,70,71,72,73,71,69,64,58,56,56,56
1,2006,4,20,55,53,54,52,54,52,54,61,65,67,69,71,71,74,76,78,77,75,72,65,64,60,59,60
1,2006,4,21,59,59,60,60,61,62,62,64,65,69,74,74,71,70,65,66,65,63,60,60,60,58,60,60
1,2006,4,22,60,59,59,60,62,60,62,62,65,67,71,74,74,73,70,69,64,64,63,63,63,63,63,64
1,2006,4,23,64,64,63,63,64,62,60,60,58,61,63,65,68,73,73,75,74,73,70,66,66,63,61,61
1,2006,4,24,61,60,61,64,64,64,62,62,64,65,68,71,76,74,78,78,77,75,72,67,64,62,59,58
1,2006,4,25,56,56,56,55,54,53,54,59,64,69,71,72,72,72,73,73,73,71,67,64,62,62,63,62
1,2006,4,26,62,58,58,57,56,55,53,51,51,52,53,53,56,56,56,56,54,53,53,52,52,52,52,52
1,2006,4,27,52,52,52,52,51,50,50,54,55,60,63,63,64,64,63,63,64,63,62,58,56,53,52,50
1,2006,4,28,49,48,50,50,50,51,55,56,61,62,63,65,66,63,62,62,60,57,55,54,53,50,47,46
1,2006,4,29,45,45,44,47,48,47,48,53,55,57,58,60,60,61,62,62,60,57,55,52,51,49,47,43
1,2006,4,30,45,42,43,47,47,48,47,52,55,60,62,62,63,63,63,62,60,60,58,55,54,53,50,49
1,2006,5,1,48,48,49,49,47,47,49,52,55,56,58,58,59,62,60,58,58,56,58,56,54,52,51,47
1,2006,5,2,45,44,42,42,43,43,44,54,56,60,62,63,66,70,73,73,75,74,68,62,60,58,57,60
1,2006,5,3,59,58,64,63,62,59,59,65,66,67,67,67,69,70,69,71,70,70,68,64,61,60,57,58
1,2006,5,4,58,58,60,58,56,52,54,61,63,67,70,72,72,72,75,77,79,78,77,71,65,64,64,63
1,2006,5,5,63,61,60,58,59,58,60,69,72,71,72,73,73,74,74,75,75,75,73,72,69,69,69,68
1,2006,5,6,66,66,64,64,64,64,64,65,68,71,73,75,76,78,79,80,78,78,76,72,69,69,68,66
1,2006,5,7,64,64,63,62,59,58,58,57,60,60,60,62,63,62,61,59,56,55,55,55,54,54,54,55
1,2006,5,8,55,55,55,55,54,54,54,55,55,55,57,57,57,58,58,58,57,58,60,57,56,56,55,55
1,2006,5,9,55,54,53,51,53,50,53,54,57,60,62,63,63,65,65,65,66,66,64,61,56,55,54,53
1,2006,5,10,52,53,50,50,49,49,52,60,63,66,69,72,72,73,76,76,76,74,70,66,64,64,63,63
1,2006,5,11,63,62,62,61,61,60,63,64,67,67,70,69,71,70,68,69,70,69,69,68,68,67,65,64
1,2006,5,12,62,62,60,60,57,54,56,62,62,65,66,69,69,71,71,72,72,69,66,63,61,62,62,63
1,2006,5,13,61,60,59,57,56,56,57,63,67,69,72,73,73,73,75,75,74,72,70,66,64,62,61,62
1,2006,5,14,60,58,58,57,57,57,59,62,64,65,66,66,67,65,65,66,70,67,63,62,61,61,61,60
1,2006,5,15,60,60,60,60,59,59,60,62,64,65,69,71,72,72,71,72,73,71,66,63,63,61,63,61
1,2006,5,16,63,59,57,57,56,55,58,60,62,63,65,66,67,68,70,70,71,70,69,65,62,59,56,58
1,2006,5,17,55,56,56,54,54,54,57,63,66,69,72,74,74,74,75,76,76,75,73,68,66,66,63,61
1,2006,5,18,59,58,60,60,60,57,61,65,70,72,74,75,77,78,79,79,73,73,72,71,69,68,64,63
1,2006,5,19,63,63,62,62,62,61,60,61,62,62,63,65,66,69,69,69,70,70,69,67,66,65,63,60
1,2006,5,20,59,58,61,61,63,62,62,64,69,71,72,75,75,77,77,78,78,78,76,72,66,68,65,60
1,2006,5,21,59,57,60,55,53,52,55,64,67,69,71,74,75,76,78,79,77,75,75,72,74,72,71,68
1,2006,5,22,65,65,64,62,60,60,59,61,61,61,63,64,65,65,67,70,70,69,68,64,63,63,62,59
1,2006,5,23,58,56,56,53,54,54,57,58,59,61,61,61,61,62,63,65,64,64,61,56,56,54,52,51
1,2006,5,24,49,49,49,49,47,47,55,63,66,68,68,72,72,73,73,73,74,73,72,65,61,60,58,58
1,2006,5,25,56,56,58,56,58,57,62,65,70,73,76,77,77,76,76,78,77,78,76,75,75,74,73,74
1,2006,5,26,74,75,74,74,74,73,74,77,80,81,84,88,89,90,91,91,89,75,78,76,72,74,72,71
1,2006,5,27,71,71,69,69,69,69,71,72,74,77,79,79,80,80,82,80,80,80,78,76,74,74,72,72
1,2006,5,28,72,71,71,72,70,70,70,73,77,79,82,80,81,81,80,80,80,77,74,71,68,66,64,64
1,2006,5,29,64,64,64,64,64,63,63,64,66,72,75,78,79,80,82,81,81,81,78,73,71,69,67,67
1,2006,5,30,67,65,65,65,65,65,65,71,76,80,83,85,89,87,88,89,87,84,80,76,74,73,73,72
1,2006,5,31,71,70,70,70,70,70,70,72,74,79,81,81,83,82,83,84,82,82,80,76,74,74,74,73
1,2006,6,1,73,73,73,72,71,71,72,75,78,81,84,87,88,85,85,84,83,82,80,78,76,76,76,77
1,2006,6,2,75,75,76,76,74,74,76,78,80,81,85,88,89,90,89,90,85,81,79,76,75,74,74,74
1,2006,6,3,74,72,72,72,72,72,74,73,74,76,74,74,73,70,67,65,69,71,71,71,69,65,67,64
1,2006,6,4,64,63,62,62,60,59,63,71,72,73,74,75,76,77,79,79,79,78,73,66,66,66,65,65
1,2006,6,5,65,65,64,64,64,64,64,64,66,67,67,70,72,73,71,71,71,69,68,67,65,64,64,62
1,2006,6,6,62,61,62,64,62,61,64,66,67,68,71,70,71,70,70,71,70,70,69,68,67,66,65,65
1,2006,6,7,65,65,67,65,65,64,65,68,71,73,75,75,77,79,81,82,82,82,80,74,71,69,67,65
1,2006,6,8,66,66,65,64,63,62,64,68,71,73,74,78,76,79,79,75,72,70,70,69,69,69,68,68
1,2006,6,9,68,69,68,68,68,68,66,68,70,73,76,78,78,78,80,81,81,79,73,71,71,69,68,66
1,2006,6,10,65,66,65,68,68,69,68,69,70,70,72,73,74,74,76,77,76,76,76,74,73,68,66,63
1,2006,6,11,64,67,62,61,61,59,67,68,68,69,69,71,70,72,72,73,75,75,73,71,69,67,65,65
1,2006,6,12,64,65,65,67,66,67,64,63,63,63,62,63,64,65,64,64,65,65,65,65,64,63,62,62
1,2006,6,13,62,59,60,61,61,61,63,69,71,72,74,74,76,77,78,78,78,78,76,72,70,70,70,69
1,2006,6,14,69,68,69,66,66,66,66,66,66,65,66,66,66,65,65,65,65,65,65,65,65,65,65,65
1,2006,6,15,65,65,67,67,67,66,67,69,71,73,74,75,77,78,80,80,80,80,79,74,68,66,64,64
1,2006,6,16,62,62,61,62,60,60,64,72,74,79,81,81,82,81,81,81,81,80,78,75,68,67,65,64
1,2006,6,17,62,60,60,60,58,59,64,71,76,81,82,85,85,84,85,84,82,80,78,76,74,73,73,72
1,2006,6,18,71,71,71,71,71,69,71,74,78,81,83,87,86,87,88,87,87,87,83,80,76,76,75,74
1,2006,6,19,73,73,72,72,72,72,72,74,78,80,82,84,85,86,87,87,87,84,83,80,79,79,79,78
1,2006,6,20,80,75,73,73,72,72,73,76,78,79,82,78,83,85,83,85,87,86,84,81,78,76,75,75
1,2006,6,21,74,74,74,72,70,70,73,78,81,83,86,88,88,89,88,89,87,86,83,80,76,74,73,73
1,2006,6,22,72,71,70,70,72,72,74,78,81,85,87,89,90,91,93,93,91,90,87,85,82,82,81,81
1,2006,6,23,80,80,78,78,78,78,78,80,81,84,87,89,89,90,84,77,74,73,75,75,75,77,77,77
1,2006,6,24,75,75,75,75,75,75,75,78,79,81,80,82,81,81,81,81,81,80,80,79,78,79,78,78
1,2006,6,25,78,78,78,76,75,75,76,79,80,81,81,84,84,83,84,83,83,82,79,79,78,77,77,77
1,2006,6,26,77,77,77,76,76,76,76,76,77,79,80,81,81,81,81,80,81,80,78,77,77,77,76,76
1,2006,6,27,75,75,76,74,74,74,75,75,75,76,79,80,81,80,80,80,79,78,78,76,74,74,75,74
1,2006,6,28,75,75,75,75,75,75,75,78,80,81,80,81,83,84,86,85,85,83,82,80,78,76,76,74
1,2006,6,29,74,74,74,73,73,73,73,77,80,83,85,83,84,83,84,84,82,82,79,75,74,74,74,70
1,2006,6,30,69,71,69,71,68,71,73,75,78,78,80,80,81,80,81,81,81,81,80,76,71,68,67,66
1,2006,7,1,67,65,65,64,64,64,67,74,78,81,82,83,85,84,84,84,84,82,80,77,75,73,73,72
1,2006,7,2,72,72,72,72,72,72,73,78,81,84,86,88,90,90,91,91,91,91,90,84,83,82,82,80
1,2006,7,3,82,79,81,80,79,79,80,81,83,86,85,90,91,90,90,88,89,88,86,82,79,76,76,78
1,2006,7,4,75,75,74,75,77,75,77,80,83,85,87,89,90,91,92,92,91,89,89,86,84,82,77,75
1,2006,7,5,75,75,74,74,73,75,76,78,78,81,84,85,85,87,89,90,90,88,85,76,74,74,74,74
1,2006,7,6,73,73,74,74,74,73,73,73,73,73,73,73,73,73,73,74,75,74,74,72,72,70,67,66
1,2006,7,7,66,65,65,64,66,66,68,71,73,73,76,78,78,75,76,75,75,75,72,72,67,67,66,65
1,2006,7,8,65,63,63,64,64,65,67,71,72,74,74,75,78,78,80,78,78,75,75,72,68,65,64,64
1,2006,7,9,62,62,62,62,62,62,64,71,74,78,80,82,82,83,82,82,81,79,78,76,74,73,72,72
1,2006,7,10,71,68,67,69,69,69,71,74,78,81,84,84,85,85,84,85,85,83,82,80,78,78,77,77
1,2006,7,11,75,75,75,74,74,73,75,78,81,85,87,89,90,90,90,89,87,85,83,82,81,79,79,79
1,2006,7,12,79,78,77,75,75,75,76,80,82,86,89,90,91,91,91,92,91,91,88,85,83,82,82,81
1,2006,7,13,81,81,80,80,80,80,80,81,82,86,88,90,90,89,89,85,85,84,82,80,79,79,79,79
1,2006,7,14,78,78,76,76,76,76,78,78,77,78,79,78,81,82,83,80,80,81,81,79,77,76,76,74
1,2006,7,15,74,74,74,74,73,74,74,76,79,80,84,87,85,85,85,85,84,83,81,80,79,76,76,77
1,2006,7,16,76,74,75,76,76,76,78,80,81,84,86,87,86,87,87,89,88,87,84,81,77,76,74,74
1,2006,7,17,73,73,73,73,73,73,76,82,85,87,89,92,90,91,91,91,91,91,90,85,80,78,76,76
1,2006,7,18,76,74,74,74,74,74,76,81,85,89,90,92,95,93,93,93,91,90,87,83,81,80,78,76
1,2006,7,19,79,76,74,76,74,74,76,81,82,85,87,85,87,86,86,87,85,83,82,80,77,76,76,74
1,2006,7,20,74,73,73,75,75,76,78,80,81,84,84,86,87,88,88,90,89,88,86,83,82,81,81,80
1,2006,7,21,78,78,78,76,76,75,76,80,81,85,87,90,90,92,92,91,91,91,88,85,83,84,84,77
1,2006,7,22,77,74,74,76,77,77,79,79,82,82,83,86,85,83,85,86,87,88,86,84,83,82,82,81
1,2006,7,23,81,81,76,76,76,76,77,78,78,81,81,80,80,77,77,79,79,79,79,77,75,74,74,73
1,2006,7,24,73,73,71,69,68,68,70,76,80,81,83,84,84,85,85,84,84,83,81,78,74,71,71,71
1,2006,7,25,71,72,72,71,70,71,73,75,78,80,80,80,78,79,80,81,81,80,80,78,75,75,75,74
1,2006,7,26,74,74,73,74,74,73,73,76,78,81,83,85,86,85,85,84,84,84,82,79,76,76,76,76
1,2006,7,27,75,75,75,75,75,75,78,80,83,87,90,91,92,92,91,91,91,89,85,77,75,76,78,76
1,2006,7,28,76,75,75,75,75,75,78,79,83,84,87,89,92,93,94,94,94,92,81,82,83,81,78,78
1,2006,7,29,79,79,81,79,81,76,74,79,81,82,85,88,90,91,91,91,91,90,88,85,82,82,82,82
1,2006,7,30,81,80,80,78,78,78,78,81,82,85,88,89,89,88,88,90,89,89,88,83,82,80,80,78
1,2006,7,31,78,76,76,76,76,74,76,82,87,89,91,91,93,93,93,93,91,91,89,85,83,82,82,81
1,2006,8,1,80,80,79,78,76,76,78,82,87,90,92,94,94,94,94,95,95,93,91,88,85,85,83,83
1,2006,8,2,82,80,81,81,79,79,81,85,89,91,93,94,96,96,98,98,98,96,92,90,87,84,84,83
1,2006,8,3,85,83,84,84,82,82,82,85,89,91,93,95,97,98,98,98,98,98,94,90,88,86,86,86
1,2006,8,4,84,83,85,85,83,82,84,87,89,90,91,93,93,94,94,93,92,86,84,83,82,82,81,82
1,2006,8,5,81,81,79,79,80,78,76,80,82,84,87,89,89,89,89,89,89,87,84,80,76,74,72,72
1,2006,8,6,70,69,68,67,66,66,68,74,81,85,87,86,90,90,89,88,88,86,84,80,75,72,72,72
1,2006,8,7,70,71,71,71,73,73,75,79,77,79,83,87,90,91,92,92,91,91,86,85,85,85,83,82
1,2006,8,8,82,81,79,79,79,79,80,83,87,87,88,88,89,88,86,86,85,83,83,81,79,76,74,73
1,2006,8,9,71,69,73,72,69,68,70,74,79,82,85,87,87,83,83,83,82,82,80,76,74,72,72,70
1,2006,8,10,69,69,71,69,70,70,69,78,81,80,78,78,76,75,76,75,75,74,74,75,75,74,74,74
1,2006,8,11,74,73,73,73,73,73,73,74,76,75,78,80,79,81,80,80,78,77,74,71,67,67,67,66
1,2006,8,12,67,67,66,66,66,66,67,68,74,79,80,81,81,81,81,81,80,80,78,71,68,65,65,63
1,2006,8,13,61,61,59,59,59,59,59,70,75,78,80,81,81,82,82,82,82,81,80,74,70,66,65,65
1,2006,8,14,64,64,62,63,64,65,66,73,77,81,84,85,87,87,88,85,85,83,82,80,79,78,77,76
1,2006,8,15,75,75,75,74,74,74,74,78,81,84,88,90,91,92,91,87,89,84,81,79,79,77,76,76
1,2006,8,16,75,75,75,74,74,73,73,75,76,80,81,83,84,83,83,84,82,81,78,74,73,73,71,70
1,2006,8,17,70,68,67,70,71,71,73,74,77,80,81,83,83,83,81,82,81,80,78,76,74,74,74,73
1,2006,8,18,73,74,74,74,74,74,75,77,79,81,81,83,85,86,87,82,81,81,79,77,76,74,74,74
1,2006,8,19,73,71,71,71,71,71,71,75,79,82,85,87,86,89,85,88,85,84,81,79,79,79,78,78
1,2006,8,20,78,78,78,78,78,78,78,80,82,84,85,85,89,90,90,92,91,91,88,83,82,81,81,81
1,2006,8,21,81,82,81,79,78,76,76,76,76,79,79,81,81,82,82,83,82,82,81,75,72,69,68,68
1,2006,8,22,68,68,67,66,67,66,66,74,82,83,83,87,85,87,87,86,86,83,81,76,74,73,72,71
1,2006,8,23,68,68,68,68,68,68,68,74,81,83,87,87,89,89,89,85,85,85,82,80,74,72,71,69
1,2006,8,24,67,67,67,68,67,67,67,75,78,83,87,86,89,90,90,90,88,84,82,79,79,77,73,73
1,2006,8,25,73,71,71,70,68,67,71,75,80,84,87,90,91,93,93,91,92,89,85,82,81,79,79,79
1,2006,8,26,77,74,75,75,74,73,73,78,81,87,89,91,92,93,92,92,90,86,85,82,80,79,78,78
1,2006,8,27,78,78,75,75,73,71,73,78,82,85,86,89,90,89,90,89,85,85,83,81,81,80,80,80
1,2006,8,28,80,80,80,78,78,78,78,80,82,87,89,91,92,92,94,92,92,89,86,84,83,83,82,81
1,2006,8,29,80,80,78,78,79,77,77,81,84,88,91,93,95,94,96,97,96,95,92,87,87,83,79,78
1,2006,8,30,77,77,78,78,78,80,79,80,81,80,83,82,81,81,81,80,78,76,75,74,74,74,73,73
1,2006,8,31,73,73,73,73,73,73,73,73,73,73,74,76,73,74,73,72,72,72,72,71,71,71,71,72
1,2006,9,1,72,71,71,71,71,71,71,71,71,71,71,71,71,70,71,69,71,70,70,70,70,70,70,69
1,2006,9,2,69,67,67,65,66,65,65,66,65,66,66,66,68,69,70,73,76,76,74,68,66,66,66,66
1,2006,9,3,64,65,65,65,65,68,68,72,75,79,80,81,81,81,82,81,80,78,76,74,73,71,71,71
